Cohort,Model,Feature_Type,Fold,Dimension,Selected_Threshold,Best_Epoch,Val_AUC_Best,Test_AUC,Test_AUPRC,Test_F1
mimic_cohort_aplasia_45_days,MLP_2Layer,Kane,0,10,0.005,36,0.6400030717770167,0.6207452058657642,0.2828350180790315,0.35368043087971274
mimic_cohort_aplasia_45_days,MLP_2Layer,Kane,1,10,0.001,47,0.6476437110392715,0.6116154530984433,0.2910302751625782,0.35500878734622143
mimic_cohort_aplasia_45_days,MLP_2Layer,Kane,2,10,0.005,45,0.635254768333792,0.6155653363468745,0.3300291127246058,0.3615720524017467
mimic_cohort_aplasia_45_days,MLP_2Layer,Kane,3,10,0.001,48,0.639072475670985,0.6641510717416936,0.4021344146762451,0.36261682242990656
mimic_cohort_aplasia_45_days,MLP_2Layer,Kane,4,10,0.001,45,0.6397650677754531,0.6149115235217955,0.3545356269011435,0.38817005545286504
mimic_cohort_aplasia_45_days,MLP_2Layer,Kane,0,50,0.005,34,0.7373801906546552,0.7431049069373943,0.4307751104190642,0.35368043087971274
mimic_cohort_aplasia_45_days,MLP_2Layer,Kane,1,50,0.005,32,0.7401854180174698,0.6983570291634067,0.36733141167317,0.35500878734622143
mimic_cohort_aplasia_45_days,MLP_2Layer,Kane,2,50,0.005,25,0.7280090318930829,0.7381721815790692,0.45057991052776863,0.3615720524017467
mimic_cohort_aplasia_45_days,MLP_2Layer,Kane,3,50,0.005,22,0.7386025537717721,0.714072467273332,0.4076703048889398,0.36261682242990656
mimic_cohort_aplasia_45_days,MLP_2Layer,Kane,4,50,0.005,27,0.7375491556337911,0.6981153790821465,0.40934323626727487,0.3885291396854764
mimic_cohort_aplasia_45_days,MLP_2Layer,Kane,0,100,0.005,25,0.7291610560798162,0.7391567963902989,0.4033783904635482,0.35368043087971274
mimic_cohort_aplasia_45_days,MLP_2Layer,Kane,1,100,0.01,33,0.7336172995749587,0.7073812285860738,0.3793506637462375,0.35594713656387666
mimic_cohort_aplasia_45_days,MLP_2Layer,Kane,2,100,0.0,19,0.7233264144023241,0.7408751164773291,0.4460369584449271,0.3615720524017467
mimic_cohort_aplasia_45_days,MLP_2Layer,Kane,3,100,0.001,28,0.7368282402528977,0.7160753695921638,0.41544989399261617,0.36261682242990656
mimic_cohort_aplasia_45_days,MLP_2Layer,Kane,4,100,0.0,25,0.7439184889336042,0.670673284419508,0.35024796767103294,0.38817005545286504
mimic_cohort_aplasia_45_days,MLP_2Layer,Kane,0,1000,0.005,18,0.7422765927848097,0.7560490693739423,0.4511814275250671,0.35368043087971274
mimic_cohort_aplasia_45_days,MLP_2Layer,Kane,1,1000,0.01,37,0.7536276869850665,0.7142741522108614,0.4025477050386622,0.3562610229276896
mimic_cohort_aplasia_45_days,MLP_2Layer,Kane,2,1000,0.001,19,0.7434081430048073,0.7362160233152917,0.4897179574527628,0.3615720524017467
mimic_cohort_aplasia_45_days,MLP_2Layer,Kane,3,1000,0.001,21,0.7560151036178433,0.7122131692716993,0.3743358151116571,0.36261682242990656
mimic_cohort_aplasia_45_days,MLP_2Layer,Kane,4,1000,0.001,26,0.7651275922849177,0.68426845058265,0.36366118373006623,0.38924930491195553
